,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
520,A-521,2,2017-06-30 12:27:39,2017-06-30 13:12:20,29.68305,-95.349144,29.68305,-95.349144,0.0,Accident on Calais Rd at I-610.,7200.0,Calais Rd,R,Houston,Harris,TX,77033-2515,US,US/Central,KHOU,2017-06-30 12:53:00,90.0,,61.0,29.99,10.0,SSE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
521,A-522,2,2016-11-21 07:33:28,2016-11-21 13:33:28,35.272715000000005,-80.836258,35.27298,-80.83225999999999,0.226,At Statesville Ave/Exit 39 - Accident.,,I-85 N,R,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2016-11-21 07:52:00,34.0,31.0,54.0,30.12,10.0,South,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
522,A-523,2,2020-12-14 16:20:00,2020-12-14 18:26:44,36.990612,-121.557852,36.983472,-121.558822,0.496,RP ADVSD SB 101 ON MONTEREY OFR OR POSS ON MONTEREY RD ITSELF,,S Valley Fwy S,R,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,2020-12-14 16:15:00,55.0,55.0,54.0,29.93,10.0,WNW,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
523,A-524,2,2016-09-23 17:48:28,2016-09-23 23:48:28,42.51616,-73.60991,42.51607,-73.60958000000001,0.018,At RT-203/Chatham St/Elm St - Accident.,2.0, Elm St,R,Nassau,Rensselaer,NY,12123-9393,US,US/Eastern,KPSF,2016-09-23 17:54:00,69.1,,70.0,29.94,10.0,NNW,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
524,A-525,2,2020-02-17 20:25:00,2020-02-17 21:40:06,44.76519,-93.78126,44.76519,-93.78126,0.0,At MN-284/CR-53/Paul Ave - Accident.,,Paul Ave S,R,Cologne,Carver,MN,55322,US,US/Central,KGYL,2020-02-17 19:59:00,27.0,17.0,69.0,28.88,7.0,NNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
525,A-526,3,2019-08-31 09:16:13,2019-08-31 10:30:52,37.699375,-121.92906200000002,,,0.0,Lane blocked due to accident on I-580 Eastbound at Exit 44A San Ramon Rd.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2019-08-31 08:53:00,66.0,66.0,73.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
526,A-527,3,2020-09-18 16:55:34,2020-09-18 18:59:29,45.222591,-93.029099,,,6.25,Queueing traffic due to accident on I-35E Northbound between Exits 123 123A 123B CR-14 Main St and I-35.,,I-35W S,R,Forest Lake,Anoka,MN,55025,US,US/Central,KANE,2020-09-18 16:45:00,63.0,63.0,26.0,29.34,10.0,S,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
527,A-528,2,2019-11-07 08:44:00,2019-11-07 10:22:12,38.906714,-120.842419,38.906714,-120.842419,0.0,At Sliger Mine Rd - Accident.,3013.0, Greenwood Rd,R,Georgetown,El Dorado,CA,95634-9669,US,US/Pacific,KAUN,2019-11-07 08:35:00,66.0,66.0,26.0,28.5,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
528,A-529,2,2019-12-01 08:01:59,2019-12-01 09:16:48,36.239861,-119.42112,36.239861,-119.42112,0.0,Accident on Avenue 248 at CR-J25 Road 68.,24519.0,Road 68,R,Tulare,Tulare,CA,93274-9608,US,US/Pacific,KVIS,2019-12-01 07:56:00,46.0,46.0,96.0,29.73,10.0,S,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
529,A-530,2,2020-12-24 01:41:00,2020-12-24 03:26:00,30.656706,-87.905559,30.655344,-87.917114,0.693,Incident on I-10 WB near MM 36 Left shoulder closed.,,I-10 W,R,Daphne,Baldwin,AL,36527,US,US/Central,KBFM,2020-12-24 01:45:00,64.0,64.0,93.0,29.81,9.0,S,9.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
530,A-531,2,2019-11-01 18:27:00,2019-11-01 19:22:48,34.016742,-118.173354,34.016742,-118.173354,0.0,At I-710 - Accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2019-11-01 18:52:00,68.0,68.0,33.0,29.83,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
531,A-532,2,2020-12-19 01:08:00,2020-12-19 03:20:48,37.316757,-121.922081,37.316687,-121.919297,0.153,SB 280 JNO MERIDIAN. VEHS BLKNG #1 LN[Shared],,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2020-12-19 00:53:00,39.0,36.0,79.0,30.29,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
532,A-533,2,2017-04-05 07:42:28,2017-04-05 13:42:28,26.16483,-80.23935999999999,26.16483,-80.23935999999999,0.0,At 68th Ave - Accident.,6799.0, W Oakland Park Blvd,L,Lauderhill,Broward,FL,33313-1139,US,US/Eastern,KFXE,2017-04-05 07:53:00,77.0,,79.0,30.02,10.0,South,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
533,A-534,2,2020-08-27 16:25:56,2020-08-27 17:25:14,39.572697,-119.807961,39.572697,-119.807961,0.0,Accident on US-395 Southbound at Parr Blvd.,,Martin Luther King Jr Memorial Fwy,R,Reno,Washoe,NV,89512,US,US/Pacific,KRNO,2020-08-27 15:55:00,89.0,89.0,12.0,25.44,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
534,A-535,2,2020-12-16 01:41:00,2020-12-16 03:26:00,33.49127,-86.82158000000001,33.490879,-86.82199399999999,0.036,Incident on I-65 SB near MM 256 Right shoulder closed.,,I-65 S,R,Birmingham,Jefferson,AL,35205,US,US/Central,KBHM,2020-12-16 01:53:00,47.0,44.0,80.0,29.29,9.0,SE,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
535,A-536,2,2020-10-14 10:38:30,2020-10-14 16:34:30,40.764152,-73.724091,40.770979,-73.68754,1.97,Slow traffic on I-495 from Douglaston Pkwy/Exit 31 (I-495) to Shelter Rock Rd/Exit 35 (I-495) due to accident.,,Long Island Expy E,R,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2020-10-14 10:51:00,62.0,62.0,50.0,29.97,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
536,A-537,2,2020-12-25 01:43:00,2020-12-25 03:57:37,40.644755,-77.293184,40.653826,-77.296075,0.645,Incident on TENNIS PARK RD near YODER LN Drive with caution.,1598.0, Tennis Park Rd,L,Mc Alisterville,Juniata,PA,17049,US,US/Eastern,KSEG,2020-12-25 01:51:00,54.0,54.0,94.0,28.89,5.0,WSW,3.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
537,A-538,2,2017-11-20 07:39:54,2017-11-20 08:09:44,39.665768,-121.743866,39.665768,-121.743866,0.0,Accident on Neal Rd at CA-99.,,CA-99,R,Paradise,Butte,CA,95969,US,US/Pacific,KCIC,2017-11-20 07:50:00,50.0,,100.0,30.14,1.2,Variable,5.8,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
538,A-539,2,2020-11-15 10:33:00,2020-11-15 14:21:57,34.641855,-118.209961,34.6401,-118.209961,0.121,Incident on 45TH ST WB near W AVENUE M4 Drive with caution.,41301.0, Montallegro St,R,Lancaster,Los Angeles,CA,93536-2987,US,US/Pacific,KWJF,2020-11-15 10:56:00,61.0,61.0,23.0,27.75,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
539,A-540,3,2017-01-18 08:07:07,2017-01-18 08:50:12,28.630995,-81.387535,,,0.01,Right lane blocked due to accident on I-4 Eastbound at Exits 90 / FL-414.,,W Maitland Blvd,R,Maitland,Orange,FL,32751,US,US/Eastern,KORL,2017-01-18 07:53:00,63.0,,93.0,30.2,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
540,A-541,2,2016-11-09 18:45:46,2016-11-09 19:15:32,40.263206,-76.181976,40.263206,-76.181976,0.0,Accident on Cocalico Rd at Pine Crest Dr.,1.0,Fraelich Rd,L,Denver,Lancaster,PA,17517-9498,US,US/Eastern,KLNS,2016-11-09 18:53:00,51.1,,83.0,29.96,10.0,NNW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
541,A-542,2,2019-12-06 11:37:09,2019-12-06 12:53:03,30.44323,-91.153587,30.44323,-91.153587,0.0,Accident on Cole Dr at LA-427 Acadian Thwy.,602.0,S Acadian Thruway,R,Baton Rouge,East Baton Rouge,LA,70806-5636,US,US/Central,KBTR,2019-12-06 11:53:00,76.0,76.0,67.0,29.98,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
542,A-543,4,2017-09-03 09:27:51,2017-09-03 15:27:51,40.70204,-73.48705,40.69928,-73.5094,1.186,Closed between RT-135/Exit 28A and Wantagh Ave/Exit 28 - Road closed due to accident.,,Southern State Pkwy W,R,Seaford,Nassau,NY,11783,US,US/Eastern,KFRG,2017-09-03 09:53:00,63.0,,97.0,29.91,5.0,East,9.2,0.0,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
543,A-544,2,2020-05-18 11:20:00,2020-05-18 12:32:34,33.922749,-118.029207,33.922749,-118.029207,0.0,At Imperial Hwy - Accident.,,Leffingwell Rd,R,Whittier,Los Angeles,CA,90604,US,US/Pacific,KFUL,2020-05-18 11:10:00,67.0,67.0,84.0,29.87,2.0,VAR,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
544,A-545,2,2020-11-06 13:12:00.000000000,2020-11-06 15:23:00.000000000,33.912348,-117.446456,33.903442,-117.462279,1.096,Slow traffic on CA-91 from Van Buren Blvd (CA-91) to La Sierra Ave (CA-91) due to accident.,,CA-91 W,R,Riverside,Riverside,CA,92503,US,US/Pacific,KRAL,2020-11-06 12:53:00,80.0,80.0,26.0,28.79,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
545,A-546,2,2020-12-26 13:40:00,2020-12-26 16:56:40,37.898679,-122.070733,37.901379,-122.069713,0.195,NB 680 JSO YGNACIO. 1039 SAVE TOW FOR LINE 48,,I-680 N,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,2020-12-26 13:53:00,61.0,61.0,50.0,30.16,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
546,A-547,4,2020-10-09 08:47:20,2020-10-09 11:05:55,34.704551,-82.64201,34.704542,-82.646312,0.244,Incident on OLD GREENVILLE HWY near GRIFFITH DR Road closed. Take alternate route.,6226.0, Old Greenville Hwy,R,Liberty,Anderson,SC,29657-5309,US,US/Eastern,KLQK,2020-10-09 08:55:00,65.0,65.0,65.0,29.12,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
547,A-548,2,2018-01-07 13:10:34,2018-01-07 13:40:34,42.212754,-71.14894699999999,42.212518,-71.14907099999999,0.017,At Canton St - Accident.,,MA-128 N,R,Dedham,Norfolk,MA,02026,US,US/Eastern,KMQE,2018-01-07 12:56:00,9.0,-4.2,40.0,30.45,,WNW,9.2,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
548,A-549,2,2018-10-22 14:46:55,2018-10-22 15:16:24,33.431629,-79.142303,33.431629,-79.142303,0.0,Accident on US-17 Ocean Hwy near Bromley Pl.,9462.0,Ocean Hwy,R,Pawleys Island,Georgetown,SC,29585-8259,US,US/Eastern,KGGE,2018-10-22 14:55:00,68.0,,30.0,30.29,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
549,A-550,2,2016-09-23 09:26:51,2016-09-23 10:11:36,32.773254,-96.856499,32.773254,-96.856499,0.0,Accident on Hampton Rd at Commerce St.,2376.0,N Hampton Rd,L,Dallas,Dallas,TX,75208-8029,US,US/Central,KRBD,2016-09-23 09:53:00,82.0,,76.0,29.99,10.0,Variable,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
550,A-551,2,2020-06-10 05:57:56,2020-06-10 07:04:24,30.069355,-95.183022,30.069355,-95.183022,0.0,Accident on Northpark Dr at Natural Bridge Dr.,3722.0,Northpark Dr,R,Kingwood,Harris,TX,77345,US,US/Central,KIAH,2020-06-10 05:53:00,78.0,78.0,46.0,29.87,10.0,N,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
551,A-552,3,2019-03-05 07:37:49,2019-03-05 08:07:05,34.07893,-118.227524,,,0.15000000596,Exit ramp from CA-110 Northbound at Exit 26A to I-5 Northbound lane blocked due to accident.,,Arroyo Seco Pkwy,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2019-03-05 07:47:00,55.9,,69.0,29.99,10.0,ESE,4.6,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
552,A-553,3,2018-06-16 10:33:47,2018-06-16 11:03:23,39.092316,-104.862534,39.092316,-104.862534,0.0,Right hand shoulder blocked due to accident on I-25 Northbound at Exit 161 CO-105.,,US-87 N,R,Monument,El Paso,CO,80132,US,US/Mountain,KAFF,2018-06-16 10:58:00,81.1,,21.0,29.57,10.0,South,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
553,A-554,2,2020-10-20 00:38:00,2020-10-20 02:16:39,40.130443,-76.873456,40.120276,-76.872551,0.7040000000000001,Incident on EMANUEL RD near PINETOWN RD Expect long delays.,855.0, Emanuel Rd,R,Lewisberry,York,PA,17339-9124,US,US/Eastern,KCXY,2020-10-20 00:56:00,61.0,61.0,78.0,29.85,10.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
554,A-555,2,2019-09-16 06:34:00,2019-09-16 10:34:00,43.26641,-119.83921,43.251796,-119.871739,1.923,At Christmas Vly-Wagontire Rd/CR-5-14 - Accident.,,Lakeview Burns Hwy,R,Riley,Harney,OR,97758,US,US/Pacific,KBNO,2019-09-16 06:53:00,47.0,44.0,77.0,25.58,10.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
555,A-556,2,2020-09-28 10:12:10,2020-09-28 10:56:54,32.825161,-86.620613,32.825161,-86.620613,0.0,Lane blocked due to accident on US-31 7th St Southbound at Temple Rd.,1001.0,7th St S,L,Clanton,Chilton,AL,35045-3719,US,US/Central,KEET,2020-09-28 10:18:00,76.0,76.0,82.0,29.28,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
556,A-557,2,2019-09-13 09:44:45,2019-09-13 10:56:35,42.98843,-87.984047,42.98843,-87.984047,0.0,Accident on 56th St at Oklahoma Ave.,,S 56th St,R,Milwaukee,Milwaukee,WI,53219,US,US/Central,KMKE,2019-09-13 09:52:00,73.0,73.0,79.0,29.19,10.0,SW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
557,A-558,2,2020-07-22 16:04:38,2020-07-22 16:34:29,39.752129,-84.176109,39.752129,-84.176109,0.0,Accident on Keowee St at Blommel Ln.,,S Keowee St,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2020-07-22 15:56:00,77.0,77.0,79.0,29.13,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
558,A-559,2,2018-04-06 16:26:56,2018-04-06 17:26:37,35.888927,-78.71189100000001,35.888927,-78.71189100000001,0.0,Accident on Leesville Rd at Kingsland Dr.,8128.0,Leesville Rd,R,Raleigh,Wake,NC,27613-4126,US,US/Eastern,KRDU,2018-04-06 16:51:00,68.0,,35.0,29.91,10.0,WSW,19.6,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
559,A-560,2,2020-01-28 11:41:00,2020-01-28 12:33:11,33.58017,-117.6716,33.58017,-117.6716,0.0,At I-5/San Diego Fwy - Accident.,,Oso Pkwy,R,Mission Viejo,Orange,CA,92691,US,US/Pacific,KSNA,2020-01-28 11:53:00,71.0,71.0,39.0,30.09,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
560,A-561,2,2020-09-15 08:00:44,2020-09-15 08:30:32,29.378901000000003,-98.403954,29.378901000000003,-98.403954,0.0,Accident on Ida Crk at Silver Riv.,4704.0,Silver Riv,R,San Antonio,Bexar,TX,78222-3819,US,US/Central,KSSF,2020-09-15 07:53:00,74.0,74.0,82.0,29.4,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
561,A-562,2,2017-10-09 12:51:52,2017-10-09 13:21:37,30.135435,-92.009377,30.135435,-92.009377,0.0,Accident on LA-3073 Ambassador Caffery Pkwy at Vivian Dr.,5900.0,Ambassador Caffery Pkwy,R,Lafayette,Lafayette,LA,70508,US,US/Central,KLFT,2017-10-09 12:53:00,80.1,,90.0,29.85,2.5,NW,16.1,0.18,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
562,A-563,3,2018-01-12 07:58:44,2018-01-12 08:43:21,42.792507,-73.762527,42.792507,-73.762527,0.0,Left lane blocked due to accident on I-87 Southbound at Twin Bridges.,,I-87 S,R,Clifton Park,Saratoga,NY,12065,US,US/Eastern,KSCH,2018-01-12 07:52:00,53.6,,100.0,29.86,12.0,South,4.6,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
563,A-564,2,2019-10-03 15:29:44,2019-10-03 15:56:48,39.16785,-76.62316,39.16785,-76.62316,0.0,At Gerogia Ave - Accident. Right lane blocked.,,Georgia Ave NW,R,Glen Burnie,Anne Arundel,MD,21061,US,US/Eastern,KBWI,2019-10-03 15:54:00,72.0,72.0,84.0,29.83,7.0,E,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
564,A-565,2,2020-02-17 17:31:00,2020-02-17 18:04:09,43.83709,-95.15798,43.83709,-95.15798,0.0,At MN-86/450th Ave - Vehicle spun around.,,State Highway 60,R,Windom,Jackson,MN,56101,US,US/Central,KMWM,2020-02-17 17:35:00,23.0,7.0,93.0,28.46,0.75,NW,24.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
565,A-566,2,2020-03-16 08:24:30,2020-03-16 09:35:47,38.67138,-121.58608999999998,38.67138,-121.58608999999998,0.0,At Sacramento Int'l Airport/Exit 528 - Accident.,,CA-16 W,R,Sacramento,Sacramento,CA,95837,US,US/Pacific,KSMF,2020-03-16 08:53:00,42.0,42.0,89.0,29.93,9.0,CALM,0.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
566,A-567,2,2020-11-02 18:33:00,2020-11-02 21:43:02,38.818534,-76.91265899999999,38.818153,-76.909975,0.147,I-95 INNER LOOP AT EXIT 7A-B MD 5 BRANCH AVE (SB),,Capital Beltway N,R,Suitland,Prince George's,MD,20746,US,US/Eastern,KWBC,2020-11-02 18:56:00,44.0,39.0,33.0,29.78,10.0,W,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
567,A-568,2,2020-10-29 17:33:30,2020-10-29 19:23:00,37.763453000000005,-77.460447,37.841473,-77.45097700000001,5.415,Slow traffic on I-95 from VA-54/Exit 92 (I-95) to VA-30/Exit 98 (I-95) due to accident.,,I-95 N,R,Ashland,Hanover,VA,23005,US,US/Eastern,KOFP,2020-10-29 17:33:00,72.0,72.0,84.0,29.26,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
568,A-569,2,2019-11-08 08:50:40,2019-11-08 09:20:02,40.255001,-75.64179200000001,40.255001,-75.64179200000001,0.0,Accident on PA-663 Charlotte St at East St.,601.0,N Charlotte St,L,Pottstown,Montgomery,PA,19464-4604,US,US/Eastern,KPTW,2019-11-08 08:54:00,36.0,27.0,62.0,29.88,10.0,NW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
569,A-570,4,2018-04-03 14:13:39,2018-04-03 20:13:39,37.21507,-76.59236999999999,37.204640000000005,-76.57423,1.231,Closed between VA-143/Exit 247 and VA-238/Exit 247 - Road closed due to accident.,,I-64 E,R,Williamsburg,York,VA,23185,US,US/Eastern,KJGG,2018-04-03 14:15:00,59.0,,77.0,30.02,10.0,SW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
570,A-571,3,2020-12-10 15:38:32,2020-12-10 16:07:20,32.873901000000004,-96.897476,32.873901000000004,-96.897476,0.0,Two lanes blocked due to accident on I-35E Northbound at Manana Dr.,2400.0,Manana Dr,R,Dallas,Dallas,TX,75220-1204,US,US/Central,KDAL,2020-12-10 15:53:00,76.0,76.0,23.0,29.34,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
571,A-572,2,2016-11-21 09:25:22,2016-11-21 09:55:10,41.322926,-95.956635,,,0.01,Accident on US-75 30th St Northbound at Vane St.,7100.0,N 30th St,L,Omaha,Douglas,NE,68112-3168,US,US/Central,KOMA,2016-11-21 09:52:00,36.0,30.3,55.0,30.18,10.0,SE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
572,A-573,3,2018-03-02 21:00:10,2018-03-02 21:30:10,40.963440000000006,-81.465019,,,6.4600000381500005,Queueing traffic due to accident on I-77 Northbound from Exit 113 Airport Dr to Exit 118 OH-241 Massillon Rd.,,Massillon Rd,R,Uniontown,Summit,OH,44685,US,US/Eastern,KCAK,2018-03-02 20:51:00,30.9,24.3,72.0,30.38,10.0,NNW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
573,A-574,2,2019-04-24 09:24:19,2019-04-24 09:53:26,42.35776,-71.17735,42.356682,-71.127521,2.545,Between Centre St/Exit 17 and Toll Plaza/Exit 18 - Accident. Lane blocked.,,I-90 E,R,Newton,Middlesex,MA,02458,US,US/Eastern,KBOS,2019-04-24 09:20:00,55.0,55.0,83.0,29.65,10.0,W,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
574,A-575,2,2018-08-08 17:42:01,2018-08-08 23:42:01,47.2564,-122.51485,47.25046,-122.5116,0.4379999999999999,At 6th Ave - Accident. Right lane blocked.,,WA-16 E,R,Tacoma,Pierce,WA,98406,US,US/Pacific,KTIW,2018-08-08 17:53:00,88.0,,30.0,29.85,10.0,NE,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
575,A-576,2,2016-12-13 10:44:22,2016-12-13 11:29:07,40.111813,-75.28514100000001,,,0.01,Accident on Plymouth Rd at Germantown Pike.,392.0,W Germantown Pike,R,Plymouth Meeting,Montgomery,PA,19462,US,US/Eastern,KLOM,2016-12-13 10:35:00,35.6,,65.0,30.17,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,Day,Day,Day
